time_start,time_end,geometry,satellite
2023-09-09,2023-09-09,"POLYGON ((105.31441711941201 79.85850394512455, 100.871119212054 80.93638332256684, 86.33055974706697 78.44427388447335, 77.12299236808097 75.50907004230001, 70.95251949206425 72.3496791003703, 66.54550901641682 69.06650812007814, 63.219985102681186 65.70881217841828, 60.59482076990992 62.30280014786967, 58.44492915015297 58.863466316523194, 56.630287229300514 55.399930362414004, 55.059710791515236 51.91803710142686, 53.671466702539355 48.421706360323675, 52.42230984292057 44.913682419990685, 51.28100830468409 41.39597018651507, 50.224406326763216 37.87009680931366, 49.234914289761285 34.33727690422696, 48.2988644458247 30.79851938425407, 47.40540265372881 27.254698038967373, 46.54572146504952 23.70659912386837, 45.71251575112911 20.154953610870532, 44.89958639738023 16.60045931306217, 44.10153710804258 13.04379643131624, 43.31356704639395 9.485636433885924, 42.53126796483103 5.926650185964819, 41.750475983278164 2.367512499842447, 40.967139937010245 -1.1910943694531546, 40.17719712450552 -4.748477712449305, 39.37645023890627 -8.30393105311485, 38.56043757610992 -11.856729904155618, 37.72428803031542 -15.406125748496677, 36.86255082812963 -18.951337294892767, 35.96898759469603 -22.491537811487422, 35.251795252166175 -25.224470706045846, 36.65839170869998 -25.527289033158148, 38.07221278374014 -25.81666545683833, 38.72781337541971 -23.07767270248165, 39.55416717159962 -19.530994338435665, 40.36153595310316 -15.980632224732693, 41.15514159102963 -12.427239152131564, 41.93967273812324 -8.871466773324302, 42.719457549008425 -5.3139720062970595, 43.49861020253751 -1.755421534213835, 44.281161153030766 1.8035048107726799, 45.071180054431075 5.3621110420402, 45.87289934434312 8.919681646104332, 46.690846441709105 12.4754772017304, 47.52999281417642 16.028727973676435, 48.39592927452991 19.57862478329668, 49.29509145886421 23.124305458623613, 50.23503434343969 26.664835423116443, 51.22479864249226 30.19917988595863, 52.275400824843864 33.726164013273525, 53.40050439455503 37.244415959345, 54.61735892133499 40.75228438474868, 55.94814205703519 44.24771789884529, 57.421920546358635 47.72808539888715, 59.077584514640975 51.18990264764599, 60.968339972492195 54.62840636305436, 63.16882461889897 58.036864357597814, 65.78663007465764 61.40542553919091, 68.98144921860852 64.71913176652951, 72.99769792827217 67.95431774415113, 78.22006644839412 71.07183904694031, 85.26281345060586 74.00396399127537, 95.07714054331448 76.6293825923152, 108.8944709823273 78.73275526420184, 105.31441711941201 79.85850394512455))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((102.06243478339104 81.31019459684269, 100.0877542640209 82.5883234798978, 76.9499814067849 81.07942761613607, 61.93884162598149 78.6304621115231, 52.45631169746413 75.71640184423109, 46.12950027407973 72.56818018137868, 41.62927102785993 69.29146738826314, 38.244923946390344 65.93781662938844, 35.580709109969234 62.53451431985168, 33.40376848196868 59.0971005849409, 31.56972530640759 55.634991000930086, 29.984847578534016 52.154198737525036, 28.585816109814576 48.658746323462985, 27.328348357801115 45.15144343765762, 26.180545758811284 41.63433497869952, 25.1188129024858 38.10897319552382, 24.12524269698537 34.57659003569692, 23.18594153123674 31.03820580159651, 22.289891998054383 27.494701751964328, 21.428167246943655 23.946868930040083, 20.593374270793035 20.395441267110215, 19.779249331661067 16.84111830679364, 18.98035589868068 13.284580608529748, 18.19185230339299 9.726500309048218, 17.409302448877966 6.167548696241286, 16.628535116735026 2.608399941841972, 15.845497421301477 -0.9502644596199, 15.056131280776135 -4.507752615126436, 14.256252475125882 -8.063359085119432, 13.44142154908391 -11.61636078866535, 12.606800147068745 -15.166011068088357, 11.746982806688976 -18.711531231690426, 10.898029088122485 -22.08758388786218, 12.270256522969644 -22.386032224493803, 13.648501190143653 -22.672905941116106, 14.434531824735432 -19.290800366122088, 15.240808585698034 -15.740212546855687, 16.033654838224667 -12.186637855216095, 16.817729698472274 -8.630728091914067, 17.597342423940457 -5.073140718801944, 18.376597532328095 -1.5145431900465507, 19.15952427451691 2.044383647475257, 19.950199372334133 5.60294260885575, 20.75287096900889 9.160416705790379, 21.572090005740673 12.716064680370936, 22.412863395132142 16.269114499229786, 23.280834425752275 19.818753854486083, 24.182504126192654 23.364116368529388, 25.125515360129846 26.90426164367868, 26.11902546702979 30.43814681588018, 27.174206487409602 33.96458572668378, 28.304931418284824 37.482190527905445, 29.528735574008856 40.98928711963975, 30.868192496774284 44.48379131016585, 32.3529178346074 47.9630251538421, 34.02260512162432 51.42343394253246, 35.93166635313147 54.86014497175325, 38.15654637868422 58.26625725350836, 40.80763618221995 61.631650582415034, 44.049137590653764 64.94091562744555, 48.13288164793957 68.16960214993462, 53.45586218775833 71.27714208638143, 60.65193074547336 74.19313846237041, 70.69730399468375 76.7913381250566, 84.82546517507393 78.84848213862753, 103.53239334029767 80.02490070520629, 102.06243478339104 81.31019459684269))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((1.8721078208316961 -53.576242814621544, -0.2414471197517328 -53.17481538455828, -0.7971864729966412 -54.15099226036776, 1.363417181489032 -54.5597380630595, 3.566303449331559 -54.929341501077005, 4.024883513748025 -53.93983026570633, 1.8721078208316961 -53.576242814621544))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((82.72312817732401 81.4397273134115, 81.71604994800023 82.73994475147204, 56.66451320058481 81.56228846928799, 39.825859816514395 79.28904115625589, 29.249804371286555 76.46066127969878, 22.303502276145775 73.35705500157458, 17.43718195362236 70.10578108805628, 13.823846945563128 66.7678761974666, 11.008758053777534 63.3750177418081, 8.727961166300997 59.94494359860275, 6.819804236847888 56.4882488789675, 5.180457370451706 53.01161766174318, 3.7404246607664624 49.519472447812355, 2.451504556017845 46.01486957328761, 1.2791939881478187 42.50001263889187, 0.1981410419979683 38.97655609430862, -0.8107715247138871 35.44579828599379, -1.7623017207874865 31.908803691201985, -2.668090378265217 28.36648250126598, -3.5375195768606327 24.819644358481145, -4.378317134011699 21.269034829951934, -5.196993195943211 17.715360225826768, -5.999163924330111 14.159304663746962, -6.7897985984913864 10.601541571180057, -7.57341467170572 7.042741587430155, -8.337095249256233 3.561761034126588, -7.070391163997198 3.280511676130778, -5.8044351136959245 2.9976708698451637, -5.028529899873678 6.477856662727532, -4.222225718197909 10.034951490793114, -3.3981921647402324 13.590033520585909, -2.5512830666289603 17.142321828093014, -1.6756668417495313 20.69099230040441, -0.7645909050881917 24.235162460433717, 0.189921346200941 27.773869778988214, 1.1974702965361381 31.30604047624716, 2.2698197554934207 34.830445064199125, 3.421641046474765 38.34563437067148, 4.671560873282787 41.84984681512424, 6.043663881867955 45.34087254534236, 7.569713799648796 48.815849086505246, 9.29252103494865 52.27094571144674, 11.271094638335503 55.700871289426786, 13.588888784809958 59.09806861906504, 16.36727434792694 62.4513556819811, 19.7881481558916 65.74353903412103, 24.132526882549612 68.9470437069741, 29.845742910827845 72.01559900942654, 37.637325655797945 74.86810511727163, 48.57244653718 77.35866104006709, 63.853540993682785 79.23416048469663, 83.46593305709922 80.13799811301622, 82.72312817732401 81.4397273134115))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-24.705680836378207 -56.190898284139365, -26.950036898729024 -55.76889436636227, -29.272419390825117 -59.151110073067684, -29.754619942805313 -59.78074041103128, -27.26637017340713 -60.24308610579706, -24.709841184961718 -60.657700185089894, -24.31571403077343 -60.01482196668872, -22.413206339227262 -56.5714881394239, -24.705680836378207 -56.190898284139365))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((64.815734080697 81.47876203308581, 65.0794470932791 82.78580645298676, 38.18595777561987 82.06170630159978, 18.90324669258131 80.04869097464383, 6.7700354583908 77.34716184529714, 5.725579303364002 77.02013666529703, 10.235375720648433 76.23191254649456, 14.243907460318812 75.37085854064455, 15.35677375288243 75.66269860763947, 27.48408606794183 78.00108773731718, 44.185932980732375 79.62430157268405, 64.62177942550242 80.17199881589312, 64.815734080697 81.47876203308581))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((4.2168327596471755 74.15071884982082, 0.0613109082710875 74.83934189296343, -5.645792541341304 71.64705274086018, -6.243306977639979 71.23138978820467, -2.6501604677469355 70.65698857004432, 0.7313538470655631 70.01641358945919, 1.436023611786193 70.4095850294826, 8.0168901438813 73.38978156067633, 4.2168327596471755 74.15071884982082))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-10.08103989038549 64.49323944956062, -12.943185312585685 64.94986083680739, -13.712441937157633 63.978825080255156, -10.938448281022923 63.534928031438724, -8.255144621919943 63.03930986501809, -7.319173221903753 63.9831058095743, -10.08103989038549 64.49323944956062))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-14.721298875046818 58.42188027929861, -17.108167110528914 58.81312227496008, -17.654440430800655 57.826353987392295, -15.328517451812882 57.44292260415909, -13.054121961899973 57.01771694323759, -12.390435958614608 57.98742439374576, -14.721298875046818 58.42188027929861))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-22.93916184300644 39.96669241141271, -24.588219025784124 40.27392724304431, -25.62175026416286 36.74572114116087, -25.80816932240253 36.083416099038196, -24.24962466199328 35.784392016037074, -22.70352080554472 35.46549152535785, -22.491325921261097 36.12501870417171, -21.305832260735823 39.636394658154046, -22.93916184300644 39.96669241141271))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-33.62993544167693 -3.0089088922335434, -34.89703707210346 -2.7258146619023527, -35.69111368346809 -6.282452938836026, -36.49787806720667 -9.836851210353842, -37.06503052512421 -12.29065644123822, -35.766891533696835 -12.579245655728728, -34.46573391978786 -12.861597036063744, -33.92239158283241 -10.405550842111376, -33.141074645227015 -6.8487179515993475, -32.362146471931325 -3.290540342820031, -33.62993544167693 -3.0089088922335434))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((39.65790856252542 81.47869795759316, 39.924609244214274 82.78573110162861, 13.027696595755806 82.06274267420892, -6.260923160229097 80.0503994132348, -18.398078291876306 77.34919945200508, -26.227723168566268 74.31028003337568, -31.60844593746478 71.09499134539314, -35.5385926703558 67.77889161052943, -38.28894582020595 64.73967925435515, -35.44635506032596 64.28590540741115, -32.70185596224474 63.7790119178742, -29.368014527684444 66.71822865573141, -24.668509875659247 69.88718386608727, -18.419828124193696 72.90149753917134, -9.81093719619108 75.66451203494292, 2.3192901586292742 78.00251665296689, 19.02441936780212 79.62510122660632, 39.461755619433106 80.17194303033094, 39.65790856252542 81.47869795759316))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-53.70874894519964 19.595538897103282, -55.05066501799425 19.87857629023455, -55.86225756143561 16.323889388578284, -56.65935729271817 12.767086077535884, -57.44673130094003 9.20883768579308, -58.22876541330653 5.649815336533825, -59.009610113495505 2.0906943185131923, -59.793313071322274 -1.4678424308076585, -60.5839429997284 -5.0251012381054885, -61.38571297885208 -8.580374412839825, -62.20311109531538 -12.132935820115748, -63.041047039532145 -15.682034758340802, -63.90502482130824 -19.226886911754814, -64.80135024169583 -22.766660935184582, -65.73740982153421 -26.300461114173622, -66.72201487385021 -29.82729919986608, -67.7658698503001 -33.346056644730986, -68.88221145055779 -36.85543016210352, -70.0876986678649 -40.35385340475072, -71.40367957761164 -43.83938266581809, -72.85803450526191 -47.30952761999436, -74.48792090449913 -50.760994906709215, -76.34396416397554 -54.189289811877345, -76.5276034274759 -54.50207589224284, -74.34945286813742 -54.91357455024413, -72.12783889326687 -55.285450054418256, -71.97655135812529 -54.968181146278425, -70.44062595618918 -51.496648395782586, -69.0788716824841 -48.01061032710494, -67.85038719610392 -44.51260321274566, -66.72550673432511 -41.004480206620286, -65.68214359687158 -37.48765370860576, -64.70345587129896 -33.96324850190183, -63.776309604501506 -30.432201206885008, -62.89023828253278 -26.895326494110513, -62.03671964695997 -23.353361711973534, -61.20865888431486 -19.806997447140386, -60.400007733629195 -16.25689838501145, -59.60550454373668 -12.703717722920965, -58.82042576019865 -9.148106946855707, -58.04042070807629 -5.590722374997111, -57.261363384892476 -2.032229822513096, -56.47922126796549 1.5266920266799313, -55.689932130491776 5.085348535642631, -54.8892807707744 8.643025872858571, -54.07276780174966 12.198986660415805, -53.23546180554228 15.752463814384473, -52.371825930732754 19.302651620181557, -53.70874894519964 19.595538897103282))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((14.00021905326683 81.48023003243338, 14.182016266746775 82.78753296560534, -12.61585668462903 82.03305666355222, -31.736945643608056 80.00175058504668, -43.76267810531247 77.29126803652527, -51.52914445305645 74.24767812527907, -56.87332833092736 71.02982315881292, -60.78114670210702 67.71218513211001, -63.78776125465701 64.33254159965092, -66.19898388864569 60.91162274605302, -68.19941071141852 57.46160322117887, -69.90610556129418 53.99005216923933, -71.39654018975952 50.50191131979129, -72.72395850228274 47.00055708328954, -73.92613935833961 43.4883943334567, -75.03066187209151 39.96720919920975, -76.0581806783635 36.438386119792185, -76.66318686971947 34.24894733621262, -75.13887114579886 33.95284330266002, -73.62580877574769 33.6381604625359, -72.93981870356285 35.81898654857144, -71.76252764826845 39.331286778610206, -70.48100348653252 42.832042055555874, -69.06926149988176 46.31888301050933, -67.49283175815656 49.78871242522088, -65.70498578985689 53.23734993016972, -63.640852998067594 56.65896693263608, -61.20800692349473 60.04516012251526, -58.270885767950524 63.383361883027916, -54.62455695754117 66.65402437895527, -49.94987737677445 69.82540447998093, -43.73874753102789 72.8435517601626, -35.18711663116082 75.61293004244948, -23.139443009512703 77.9617982085842, -6.527650276366611 79.60217902408606, 13.866526022319867 80.17327705869191, 14.00021905326683 81.48023003243338))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-76.68050594151518 28.376475880363103, -78.11762421066071 28.66570625362861, -78.98980417736885 25.11921990533232, -79.83275245479598 21.568901027076677, -80.65306817210347 18.01545851287716, -81.45643253208024 14.45957782285594, -82.24786128612676 10.901932952759207, -83.03190348646262 7.343194547428291, -83.12447985555694 6.921681114419886, -81.85156338803266 6.640873882963679, -80.58017472742034 6.356837213272454, -80.4855060475631 6.778201358297004, -79.67789059794885 10.335155582624143, -78.85213294737092 13.890032473763847, -78.00303690961363 17.442047918991385, -77.12470304437325 20.990373529029934, -76.21028826868961 24.534121040642123, -75.251695977249 28.072319874220504, -76.68050594151518 28.376475880363103))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-82.27267597290958 4.739957793479761, -83.54152128608482 5.020968107009514, -83.76438257249887 4.004822193926946, -82.49711938623027 3.7236530969417236, -81.23070594232807 3.4406772582944987, -81.00491474452912 4.456646309425242, -82.27267597290958 4.739957793479761))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-11.760763910807984 81.48069185655055, -11.68210900851061 82.78807659519921, -38.35483171589686 81.99632927865038, -57.2734101269481 79.94235180172193, -69.16553290485784 77.22078450513052, -76.856291573939 74.17160866671458, -82.15664715878029 70.95067863279765, -86.03765081762087 67.63119429459384, -89.02693707868131 64.25035687290051, -91.42642246641196 60.82861658545795, -93.41856925972486 57.37800034096667, -95.11922218060539 53.90599572271638, -96.60514700890546 50.417499060382575, -97.9291358346128 46.915857931368954, -99.12867632332507 43.40345905264747, -100.2311268098683 39.882075041971305, -101.25700458718579 36.3530826522785, -102.22204995340203 32.81759754330515, -103.13860949113032 29.276563535701108, -104.01657923842525 25.730812021518577, -104.86406455104238 22.181102260019447, -105.68785357936238 18.628148748950412, -105.79311282621872 18.167840007098174, -104.46475037278611 17.88550415867931, -103.14085479215721 17.59423708922099, -103.0287281467735 18.05395053843884, -102.14469381420543 21.60155235551806, -101.22328252978089 25.144415402409223, -100.25614359477946 28.68155201250784, -99.23317943204447 32.21185332359604, -98.14196071503125 35.73404051369154, -96.9669155486207 39.24659446441733, -95.68818135678995 42.74765360583804, -94.27994343808781 46.23486285089986, -92.70798808508016 49.70514746144872, -90.92593778703205 53.15435877779165, -88.8694488113552 56.57671681232217, -86.44689528309164 59.963893512593124, -83.52401214160265 63.30344819707541, -79.89798385318207 66.576051022857, -75.2531622892261 69.75034495591699, -69.0871776349135 72.77309399349762, -60.60440655564312 75.55010442923414, -48.65627050697109 77.91200072087271, -32.15806237394021 79.57377183832584, -11.818600185565609 80.17367994120373, -11.760763910807984 81.48069185655055))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-34.18734436519678 81.46877176764582, -33.626308621384204 82.7740612538188, -60.838144228177846 82.16202450665406, -80.71417218607525 80.21771732921694, -93.24879639278356 77.54991097658952, -101.30415813185833 74.52773812806095, -106.8151533578853 71.3216132819354, -110.82470575244858 68.01098611026846, -113.89687601064966 64.63585840100389, -116.3523980315448 61.21803629887853, -118.38398351325533 57.77025689653007, -120.11327586500788 54.30039569964647, -121.62054989518418 50.8135789953268, -122.9607864724953 47.31329397318054, -124.17289145944508 43.80201516831372, -125.28519840399002 40.2815735812514, -126.09492642422526 37.53854303523462, -124.50699908907595 37.23692719398882, -122.93255408878655 36.91436565387152, -122.00245376790966 39.64400047725218, -120.71047721209511 43.14361994565915, -119.28559832350598 46.62908266483529, -117.69243122601411 50.09721159660761, -115.88290826725546 53.543706358668345, -113.79015053508617 56.962553328170635, -111.31861763590122 60.34505290553981, -108.32786670254599 63.67815842413756, -104.60494188414074 66.94149340619549, -99.81741233734016 70.10183870537173, -93.43545254656827 73.10250834366202, -84.62346925108731 75.84282965772971, -72.20205012938202 78.14209050331566, -55.17404843499999 79.70150623304119, -34.60027682317677 80.1633006208643, -34.18734436519678 81.46877176764582))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-136.27538523178544 -11.739281771412756, -137.5692650880904 -11.451318704160295, -137.95488800079153 -13.105639579160618, -136.6523183900426 -13.39486595029722, -135.3465122021254 -13.677432530243244, -134.97870696826914 -12.02143839189449, -136.27538523178544 -11.739281771412756))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-137.36722012164242 -16.489416283822255, -138.68932783895644 -16.197495167910414, -139.55758995278782 -19.741661892653205, -140.2108894278957 -22.32106907366428, -138.83629842255732 -22.61981919664524, -137.45560563196227 -22.90685890299822, -136.85212748111593 -20.32264246830743, -136.0410059060462 -16.77304545852732, -137.36722012164242 -16.489416283822255))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-60.98835609050992 81.47849329652654, -60.71233514988416 82.78549042817154, -87.61989802457184 82.0659718704572, -106.92695673728335 80.05572744921558, -119.07642615780287 77.35555555719793, -126.91305599594067 74.31715300867273, -132.29781649570933 71.10214805542508, -136.2304400518148 67.78621950795734, -139.25310698473356 64.40768404352488, -141.67519622223512 60.9875264141378, -142.8892802124002 58.97637497507701, -140.49197886334272 58.58378243416809, -138.1514741125095 58.147732482114506, -136.67367976137908 60.11946274513363, -133.7234080142867 63.45641392829457, -130.05831895849713 66.72528068128348, -125.35606760546081 69.89396702545433, -119.1032409005447 72.90785722093533, -110.48803069701285 75.67016843439112, -98.34870482722914 78.00697247122658, -81.63333718463191 79.62759256691314, -61.19136696343176 80.17176485039077, -60.98835609050992 81.47849329652654))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-154.1035047575393 20.860357483381442, -155.45641806484204 21.144008143659985, -156.03621340249612 18.633781397943686, -154.70430457638923 18.351268425812165, -153.37700307262256 18.059575804632704, -152.75599370821908 20.56616502010665, -154.1035047575393 20.860357483381442))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-157.94549889745238 4.068423516353443, -159.21324997422064 4.3495346277872144, -159.99467358284534 0.7905475084751722, -160.33023612141534 -0.7326026677617298, -159.06495153447062 -1.0149679250417887, -157.799435825692 -1.2968405507721272, -157.46487784889177 0.2265029223448656, -156.6786768788515 3.7853380540178407, -157.94549889745238 4.068423516353443))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-160.9284040319126 -9.424408670395657, -162.21212152259878 -9.138018989664898, -162.54272223611198 -10.579713277529425, -161.252941047049 -10.867057706148893, -159.960585930638 -11.149040448646206, -159.64247549749115 -9.706165764884986, -160.9284040319126 -9.424408670395657))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-161.73522832952236 -12.992546323429835, -163.0355732665906 -12.703638111863794, -163.32381581974983 -13.930552160807819, -162.01646224473757 -14.220453498524005, -160.70564699776637 -14.503264657399372, -160.43175485564907 -13.275003304260322, -161.73522832952236 -12.992546323429835))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-162.80124181984687 -17.594886068521582, -164.13141774779632 -17.301888354187636, -164.37885078357917 -18.313819902806, -163.04076600699787 -18.607860009320376, -161.6979322174292 -18.89245789925314, -161.46662946461606 -17.878995207431014, -162.80124181984687 -17.594886068521582))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-86.52387888063394 81.47974312003781, -86.31126622109434 82.78696026374706, -113.14550484721994 82.0438874473171, -132.32730799879027 80.0194315799193, -144.3933256139452 77.31230110505997, -147.5068555361526 76.26795814325776, -143.11492574190655 75.51755839513343, -139.16742476645607 74.69398812668359, -135.81352961580106 75.63166363460002, -123.73596095254386 77.97660396184712, -107.0902771354896 79.61054609641847, -86.68023910787572 80.1728530380063, -86.52387888063394 81.47974312003781))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-151.459523313043 71.96750262161427, -155.2515439388885 72.57894530959554, -159.75644825215997 69.30255636636589, -163.14373924691498 65.94910790748234, -165.8099049468944 62.545940819740636, -167.9881948830983 59.108622742798225, -169.82320471331366 55.64658413170055, -171.4087951497824 52.16584667319315, -171.58328453533522 51.75257829650946, -169.56504340030685 51.40642415725591, -167.57917978857 51.02626162712935, -167.37005246874676 51.43495114064395, -165.4600793387325 54.87157289694162, -163.23398385919054 58.27756835589228, -160.58123420337114 61.64280375867268, -157.33740231260694 64.95184711236982, -153.2502848056898 68.18020868761677, -147.92227014493147 71.28724868609795, -151.459523313043 71.96750262161427))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((-177.24805482644828 28.87237833585205, -178.69198420786742 29.162112014517607, -178.9989428099081 27.937024567445697, -177.5715275889853 27.648499690428462, -176.15209505681796 27.345497792445055, -175.81266224914407 28.567410169841725, -177.24805482644828 28.87237833585205))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((175.99806898697298 0.0660081465779694, 174.73310831655817 0.3480348557952565, 174.08336750533718 -2.5934590623806644, 175.3502994892788 -2.8765006586585153, 176.61788837873885 -3.1581440333143305, 177.2630146380621 -0.2160505807014184, 175.99806898697298 0.0660081465779694))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((171.82737115709904 -18.426811929515633, 170.49073440124272 -18.1329619668731, 169.6051275686886 -21.67439616591062, 169.32541169071996 -22.763229482544958, 170.70455869052648 -23.062560751943035, 172.08996977969204 -23.349923173367927, 172.34723342922842 -22.25890662534554, 173.1687002998172 -18.711319095575895, 171.82737115709904 -18.426811929515633))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((169.24363739543705 -28.756761523207356, 167.79540226988354 -28.44866132658706, 167.51048328033667 -29.455037335593637, 168.97314797828886 -29.764972962102508, 170.4449642880076 -30.058780066373068, 170.7005288909749 -29.049392005879874, 169.24363739543705 -28.756761523207356))",Sentinel 2A
2023-09-09,2023-09-09,"POLYGON ((160.14838362794862 -54.20965005598287, 158.00480900273396 -53.803564169410386, 157.43389632027208 -54.778229587245505, 159.62608513974632 -55.19194038189408, 161.8626979219097 -55.56564529266291, 162.3331150504671 -54.577062651058384, 160.14838362794862 -54.20965005598287))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-111.40185799444289 81.47873880929495, -111.13705811166243 82.78577914226332, -138.03179331080662 82.06208338806353, -143.6153289862975 81.65771413333455, -139.6812399667091 80.50059381211847, -136.60623518715687 79.30942388221888, -132.03300101032588 79.62459253345055, -111.5966123508899 80.17197859669251, -111.40185799444289 81.47873880929495))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-176.4278274564524 72.07896964083751, -180.23749871290033 72.69384466098236, -184.79283528060918 69.42095163105618, -188.2118516143728 66.06968406930885, -190.89904253621634 62.66797518382779, -193.09188880614235 59.231689843845345, -194.93732312253044 55.77041649609897, -195.59565681983125 54.391375444188895, -193.45650987929704 54.03102225694123, -191.3566158750235 53.6335008473636, -190.56148318604914 54.99363166064584, -188.3223057632505 58.39836966553448, -185.6516833353314 61.76190347656302, -182.38276624938354 65.0685590412807, -178.25933504943583 68.29342048910917, -172.87710256644613 71.39507052751829, -176.4278274564524 72.07896964083751))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((152.83421044422855 9.152024700039545, 151.55366460886708 9.432755038634346, 150.77141649188803 5.87376163060525, 150.7658748825996 5.8484912118636005, 152.0363097683559 5.567584788747027, 153.30546836500247 5.283973704879211, 153.31111302854987 5.309237124485689, 154.11262701992175 8.866828471727596, 152.83421044422855 9.152024700039545))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((150.63312697294688 -0.7980725278774529, 149.36794146711335 -0.515778099399417, 148.57956969831568 -4.073447689191684, 147.78120595050345 -7.629322603334043, 146.96844924994022 -11.18268215063258, 146.13652007996214 -14.732782359251292, 145.28009337145375 -18.278849564292745, 144.39309817975723 -21.820067007258633, 143.46846730035597 -25.35555821741522, 142.49781151070803 -28.884362687209354, 141.4709873344287 -32.40540123710247, 140.3755105730463 -35.917426519938914, 139.42863801756002 -38.7504678888553, 141.0632146378139 -39.082804726880234, 142.71314666108975 -39.39218613988307, 143.53650921593294 -36.54532662033556, 144.5002488531735 -33.01905852593892, 145.4154735925688 -29.4863760544635, 146.29206910597418 -25.948069508868, 147.13813162848857 -22.404861225829407, 147.9604407634438 -18.85743316768681, 148.76480765228771 -15.306445784147586, 149.55633966877505 -11.75255100803818, 150.33964893131338 -8.196400959337371, 151.11900421981724 -4.638654184548056, 151.89849417538284 -1.0799796399978436, 150.63312697294688 -0.7980725278774529))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((158.6947031504864 72.23691668185182, 154.85982359468534 72.85673803639682, 150.23127288779725 69.58892671013881, 146.76630425552702 66.24081901842122, 144.04876699860054 62.84121183123617, 141.8350052654032 59.40640588359099, 139.9746180569594 55.9462270525634, 138.37033836791167 52.466922892360245, 136.95667242237695 48.97265647440975, 135.68794909451242 45.46632464678634, 134.53138028712053 41.950025951842846, 133.46273420956763 38.42534984414046, 132.4636717267374 34.89355191075242, 131.51999231822822 31.35566799773062, 131.01799941722624 29.397997207691933, 132.46522680696947 29.108017560155165, 133.9038068325613 28.80265564075116, 134.4626768267431 30.754639577770956, 135.5240174090874 34.28034669308173, 136.66230738378428 37.79708281782272, 137.89547004478803 41.30314288800307, 139.2466172240073 44.79639805835259, 140.74613535281395 48.27410416751499, 142.4348018416986 51.73261079637302, 144.3686564556245 55.16689751716193, 146.62661651750824 58.56983244015081, 149.3229322296748 61.93092322243297, 152.6280114156234 65.23413729302001, 156.8039068062454 68.45393653303756, 162.26456112594119 71.54777358587167, 158.6947031504864 72.23691668185182))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((131.7325490936689 26.31537244226086, 130.3219757900422 26.602706253636292, 129.81776889964559 24.52297025228789, 131.20432084713568 24.237252961151558, 132.58427842757817 23.939087455218896, 133.13570771689876 26.014368110783003, 131.7325490936689 26.31537244226086))",Sentinel 2A
